date,filt_prob_high,smooth_prob_high
2017-09-26,0.037979421573516865,0.011278647449269057
2017-09-27,0.039825370904425096,0.011634349950191681
2017-09-28,0.042794457966775716,0.011379134590032185
2017-09-29,0.034174839902399896,0.009134834806589772
2017-10-02,0.03144038597143751,0.008581422156168911
2017-10-03,0.029552049335352683,0.00884511699640064
2017-10-04,0.02911297609202174,0.010903311208306758
2017-10-05,0.0486073877963064,0.017164971742698702
2017-10-06,0.04906688902146157,0.018561032250696285
2017-10-09,0.07293197595363747,0.021235263762519038
2017-10-10,0.05140521671487252,0.0145420608412457
2017-10-11,0.04222809459071376,0.011586408490638252
2017-10-12,0.0332808161052431,0.009910549873710778
2017-10-13,0.0385679548919726,0.01119104790737166
2017-10-16,0.035903723258491435,0.011064905605458145
2017-10-17,0.03882338116936564,0.012422785091310708
2017-10-18,0.037129642368434,0.013875471141537789
2017-10-19,0.031791810673320424,0.018580530660865593
2017-10-20,0.030622741051752923,0.0358286030693824
2017-10-23,0.17331974291016292,0.08537075871728281
2017-10-24,0.0825351344359886,0.06830652760932343
2017-10-25,0.04772288275894555,0.08862180703951594
2017-10-26,0.03531480165600579,0.17194671359548067
2017-10-27,0.6505055756330745,0.4226351201038103
2017-10-30,0.5290269781738265,0.2539921631047094
2017-10-31,0.30497838285596385,0.1217918394883383
2017-11-01,0.13866521310817514,0.06576984752555852
2017-11-02,0.08180120934074596,0.05534067392499654
2017-11-03,0.18492820303587024,0.06765985291752719
2017-11-06,0.09350287589485959,0.04088319769645343
2017-11-07,0.07371023329194726,0.03792986946423558
2017-11-08,0.046707906523991725,0.04314253355687992
2017-11-09,0.07696043408594251,0.07593172073889266
2017-11-10,0.10761375431803055,0.1059606357171804
2017-11-13,0.05974069633586707,0.12960996669590968
2017-11-14,0.03973060789563765,0.22721801945162273
2017-11-15,0.40064406105510875,0.5229510672218551
2017-11-16,0.6896108167791403,0.5136102255723372
2017-11-17,0.4068598218587614,0.3458727716594736
2017-11-20,0.39135748018384364,0.29602923442376305
2017-11-21,0.550986839786902,0.2421573131295474
2017-11-22,0.2746607619851245,0.09273685159369655
2017-11-27,0.12561902433320038,0.041356123507387745
2017-11-28,0.06486160905020386,0.02587040706731128
2017-11-29,0.07953205827335512,0.02658638442163204
2017-11-30,0.0730886325400261,0.020907776976952383
2017-12-01,0.04525470140353542,0.013908030063788043
2017-12-04,0.03707636484876477,0.013453329185661342
2017-12-05,0.03789158093703588,0.017576134102314477
2017-12-06,0.03742162144679222,0.027057225700601494
2017-12-07,0.11386064778083863,0.050778021230774906
2017-12-08,0.12115016228975713,0.044086844541990924
2017-12-11,0.07413909803652077,0.03142891502350736
2017-12-12,0.0752981723402553,0.03166227646465754
2017-12-13,0.04867294254153786,0.03147965468790613
2017-12-14,0.040130182481589,0.048820670774854295
2017-12-15,0.27560528895329933,0.09891604700677314
2017-12-18,0.12570406047647534,0.0486109266899206
2017-12-19,0.09134782454533721,0.03621639950607257
2017-12-20,0.06477796693790795,0.0315055924063105
2017-12-21,0.04325991609453803,0.036970510163249266
2017-12-22,0.03704851613551579,0.06669913926479992
2017-12-27,0.050995518792778555,0.14931519673253832
2017-12-28,0.043984061157289166,0.29007347072611844
2017-12-29,0.0994318131982814,0.6321808628625788
2018-01-03,0.9853223050544635,0.946999887121863
2018-01-04,0.6590767565457448,0.36053304171375333
2018-01-05,0.3468489648013561,0.16143368721039325
2018-01-08,0.1750517821769357,0.09758423933481922
2018-01-09,0.1300359220630466,0.08372756382714956
2018-01-10,0.07758698478154545,0.08433200839045185
2018-01-11,0.04578533470465794,0.11964357980448757
2018-01-12,0.038003815125412434,0.24453658970493808
2018-01-17,0.7763188409184901,0.5798684851194942
2018-01-18,0.46977319995111866,0.3466003621738103
2018-01-19,0.5051641855261907,0.2686756705405075
2018-01-22,0.2633318398565155,0.15410695257385915
2018-01-23,0.12004964971660087,0.12113227075270161
2018-01-24,0.07283016995412371,0.1435520019361268
2018-01-25,0.04463060605972814,0.22757202782268687
2018-01-26,0.05006979012225163,0.4880455168318215
2018-01-29,0.9979665459625601,0.9994496950456824
2018-01-30,0.8446328584989262,0.9635931590385494
2018-01-31,0.7942887117808541,0.9489176545859332
2018-02-01,0.4548174528087598,0.9379039945552596
2018-02-02,0.9999876694193025,0.9999993189407501
2018-02-05,1,1.000000000000004
2018-02-06,0.9995533041655617,0.9999359545354817
2018-02-07,0.7865007178792099,0.985217175703703
2018-02-08,0.9997822652999936,0.9999816427233976
2018-02-09,0.9633749811932454,0.9951295750860012
2018-02-12,0.931383506903918,0.9849503177290151
2018-02-13,0.5953162318268639,0.9637696366736929
2018-02-14,0.9999706501818091,0.9999439926927486
2018-02-15,0.6793340240630931,0.6897972215490809
2018-02-16,0.3996159845624328,0.6014615480482601
2018-02-21,0.240063343163358,0.6093093946441291
2018-02-22,0.1775031007048981,0.6981911603272177
2018-02-23,0.5491780229388737,0.8712951418405263
2018-02-26,0.31786243587989726,0.8917883069922996
2018-02-27,0.9795046786658695,0.9972733838047518
2018-02-28,0.8572013437982995,0.9858200043588645
2018-03-01,0.9769939895118338,0.9897096899971903
2018-03-02,0.9693317445851438,0.9269196170873275
2018-03-05,0.6836336451940255,0.5498301060190985
2018-03-06,0.36589781475268446,0.4021152923008809
2018-03-07,0.18126667746215513,0.3814059790404275
2018-03-08,0.1610780096848066,0.4523193764346924
2018-03-09,0.5105996673695138,0.5651544068558061
2018-03-12,0.5349394937183416,0.5206184550204614
2018-03-13,0.3354851521555367,0.4539355293354593
2018-03-14,0.27006132434962576,0.4570612034738744
2018-03-15,0.14058641936788854,0.49150903715816546
2018-03-16,0.09265117565857829,0.6449171778207908
2018-03-19,0.987247033745868,0.9935905595915148
2018-03-20,0.7044734071909095,0.92038362573401
2018-03-21,0.38180754717012977,0.917912427924078
2018-03-22,0.9999987480699105,0.9999998608479103
2018-03-23,0.884353568075227,0.9906406336555458
2018-03-26,0.9887315822691697,0.9949541308336725
2018-03-27,0.8817796368872001,0.9306323827104018
2018-03-28,0.5921192425116143,0.8589487781445213
2018-03-29,0.8684268425872104,0.8642952157773066
2018-04-03,0.7356547024784923,0.728410553326963
2018-04-04,0.4647249818808444,0.6207175864744973
2018-04-05,0.2909292479804978,0.6076869957990331
2018-04-06,0.8659834552131683,0.6652971698955532
2018-04-09,0.5626402462121027,0.31209301444797666
2018-04-10,0.3676327359380848,0.1740201669289533
2018-04-11,0.16876749317299652,0.1043054873715086
2018-04-12,0.2154392825243086,0.09518817945219572
2018-04-13,0.14914479474605463,0.06543988449426955
2018-04-16,0.09691984952209139,0.05079626534119432
2018-04-17,0.13971538547040652,0.05182383421988658
2018-04-18,0.08020835387390438,0.035550612801318354
2018-04-19,0.05505234829746228,0.03561160026927363
2018-04-20,0.07960805384798464,0.05169466126714303
2018-04-23,0.05154697174319227,0.06299313434010526
2018-04-24,0.2547241766813244,0.11099927002302862
2018-04-25,0.11597135797520415,0.0710529949365578
2018-04-26,0.1993806863846817,0.07291661115190702
2018-04-27,0.13063208473964255,0.042698423831981795
2018-04-30,0.08706207504396796,0.026006826160357856
2018-05-01,0.05322600160755197,0.01689785146883174
2018-05-02,0.048123187462720804,0.01546996657666292
2018-05-03,0.03539727141653311,0.015237445462564322
2018-05-04,0.07013633036759878,0.023372325992641454
2018-05-07,0.043244143830321394,0.019503230186350893
2018-05-08,0.03367693062709384,0.02725461519877443
2018-05-09,0.11896311209989636,0.056433179934532646
2018-05-10,0.062478244185933396,0.050204387948039164
2018-05-11,0.056408304990355124,0.07328752025961126
2018-05-14,0.04229429496560372,0.12446349578919193
2018-05-15,0.42753777418643074,0.2681515014520441
2018-05-16,0.4747974913906465,0.19239499937791887
2018-05-17,0.225990586744374,0.07636885378587216
2018-05-18,0.10371886847100786,0.03797860573523258
2018-05-21,0.06088457932243905,0.02909692883316791
2018-05-22,0.04106708426518494,0.03487247246049581
2018-05-23,0.04991272359714685,0.06474541811114082
2018-05-24,0.03601309117383436,0.11717352818221291
2018-05-25,0.05446383952560948,0.27941186033094795
2018-05-30,0.4507732128364349,0.5387865460990214
2018-05-31,0.2631419360820404,0.5127384596205942
2018-06-01,0.7876375447737567,0.5638844466536485
2018-06-04,0.5802173906746829,0.3028033612066816
2018-06-05,0.3169602940941734,0.15007494248028191
2018-06-06,0.26557804877764396,0.09561862262188009
2018-06-07,0.1586679666772194,0.04814267525562064
2018-06-08,0.07649925268595217,0.023971638957038466
2018-06-11,0.04711178542165502,0.017768921075378426
2018-06-12,0.03497886089900613,0.020758384389425885
2018-06-13,0.04753864147841436,0.03788053104462916
2018-06-14,0.07433884056434892,0.06360533337686278
2018-06-15,0.04572947116464744,0.08709886738788242
2018-06-18,0.03957176070426948,0.17345888523671948
2018-06-19,0.10972536804973715,0.3963973369564268
2018-06-20,0.07722616916685461,0.5613135538653296
2018-06-21,0.6490195945710234,0.9301795242340456
2018-06-22,0.4849058462170324,0.9445637035798181
